regressor_type,emotion_dimension,feature_group_criteria,group_id,hyperparams_json,score
svm regress,Valence,participant,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-2.1245156470415933
svm regress,Arousal,participant,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.9525306547642676
svm regress,Dominance,participant,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.3792505748035483
svm regress,Liking,participant,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.968912054538372
svm regress,Valence,participant,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.6307640637162013
svm regress,Arousal,participant,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-2.9912182760275847
svm regress,Dominance,participant,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.3548436223816935
svm regress,Liking,participant,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.641250002156326
svm regress,Valence,participant,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.4364999995921446
svm regress,Arousal,participant,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.3255000077679275
svm regress,Dominance,participant,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.7422499968495027
svm regress,Liking,participant,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.5485387106156163
svm regress,Valence,participant,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.1192500087101724
svm regress,Arousal,participant,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.1122500067911842
svm regress,Dominance,participant,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.9128831700622401
svm regress,Liking,participant,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.132250005084219
svm regress,Valence,participant,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.8417300889073345
svm regress,Arousal,participant,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.4451354334754822
svm regress,Dominance,participant,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.6741501651706363
svm regress,Liking,participant,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.157127662379085
svm regress,Valence,participant,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.0246442021961686
svm regress,Arousal,participant,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.233250000395192
svm regress,Dominance,participant,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.2373181957959578
svm regress,Liking,participant,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.4103738610211147
svm regress,Valence,video,0.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.1690000133200884
svm regress,Arousal,video,0.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3972857164759387
svm regress,Dominance,video,0.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.6086666666264253
svm regress,Liking,video,0.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3300952463516853
svm regress,Valence,video,1.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.1383809545608474
svm regress,Arousal,video,1.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.0890133665839554
svm regress,Dominance,video,1.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.352809527532136
svm regress,Liking,video,1.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.2797619033417227
svm regress,Valence,video,2.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.031923214039351
svm regress,Arousal,video,2.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1896344810473658
svm regress,Dominance,video,2.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.2625187360326264
svm regress,Liking,video,2.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.9160000018412748
svm regress,Valence,video,3.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.6843333311483222
svm regress,Arousal,video,3.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3884761968491073
svm regress,Dominance,video,3.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.0466581362110103
svm regress,Liking,video,3.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.1355242222605493
svm regress,Valence,video,4.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.3412927621646138
svm regress,Arousal,video,4.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.7163333352145174
svm regress,Dominance,video,4.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.6560000189422035
svm regress,Liking,video,4.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.684714299930717
svm regress,Valence,video,5.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.0351185307530295
svm regress,Arousal,video,5.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.089380981707142
svm regress,Dominance,video,5.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.1424285853892553
svm regress,Liking,video,5.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5503333279489047
svm regress,Valence,video,6.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.2479523878131935
svm regress,Arousal,video,6.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.7236731810332853
svm regress,Dominance,video,6.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-1.2523056169608893
svm regress,Liking,video,6.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.586133958927463
svm regress,Valence,video,7.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.9977141865067992
svm regress,Arousal,video,7.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.3258916488905141
svm regress,Dominance,video,7.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1313135681858082
svm regress,Liking,video,7.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1877425732598943
svm regress,Valence,video,8.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.016659689918844
svm regress,Arousal,video,8.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.449666681677091
svm regress,Dominance,video,8.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.4827142950757253
svm regress,Liking,video,8.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.2221428599335729
svm regress,Valence,video,9.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.2958221248645005
svm regress,Arousal,video,9.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5656666698527764
svm regress,Dominance,video,9.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.635857153858423
svm regress,Liking,video,9.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.839209655046283
svm regress,Valence,video,10.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.0615712297690278
svm regress,Arousal,video,10.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5212857203853907
svm regress,Dominance,video,10.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.230619041167377
svm regress,Liking,video,10.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.9648571541868097
svm regress,Valence,video,11.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.1323333246845726
svm regress,Arousal,video,11.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.336952389020728
svm regress,Dominance,video,11.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.2574284502638957
svm regress,Liking,video,11.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.3452269825964924
svm regress,Valence,video,12.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.522047623945374
svm regress,Arousal,video,12.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.58202315600701
svm regress,Dominance,video,12.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.8841865551643942
svm regress,Liking,video,12.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3473329563369016
svm regress,Valence,video,13.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.0815824685622244
svm regress,Arousal,video,13.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.2075563024079043
svm regress,Dominance,video,13.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.6033084773812534
svm regress,Liking,video,13.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.046583305860371
svm regress,Valence,video,14.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.2700940513865058
svm regress,Arousal,video,14.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.93640423731575
svm regress,Dominance,video,14.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.7017144657572583
svm regress,Liking,video,14.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5395237987462722
svm regress,Valence,video,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-1.144684897791588
svm regress,Arousal,video,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.6083809742296655
svm regress,Dominance,video,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.790707841606491
svm regress,Liking,video,15.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.4272857320926344
svm regress,Valence,video,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5068095317642007
svm regress,Arousal,video,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.5615234917561285
svm regress,Dominance,video,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.2779523976810119
svm regress,Liking,video,16.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-1.4089606830974977
svm regress,Valence,video,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.8726202909882892
svm regress,Arousal,video,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.6476650333179843
svm regress,Dominance,video,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.4042506337887422
svm regress,Liking,video,17.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.8325236581615305
svm regress,Valence,video,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-0.9076143279067649
svm regress,Arousal,video,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1146659223355493
svm regress,Dominance,video,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-0.8510952384705099
svm regress,Liking,video,18.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.0439047682877134
svm regress,Valence,video,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.0574315916309742
svm regress,Arousal,video,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.4457619095313148
svm regress,Dominance,video,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.7357360984921173
svm regress,Liking,video,19.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.7932380982287903
svm regress,Valence,video,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.4926176482795352
svm regress,Arousal,video,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.74261905701287
svm regress,Dominance,video,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-1.911771500332596
svm regress,Liking,video,20.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.7244687778509111
svm regress,Valence,video,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3555238114310046
svm regress,Arousal,video,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.6700031399709387
svm regress,Dominance,video,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.4979779424875688
svm regress,Liking,video,21.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.4957619109779297
svm regress,Valence,video,22.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1841247745477814
svm regress,Arousal,video,22.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5599523791282695
svm regress,Dominance,video,22.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.6857619104417256
svm regress,Liking,video,22.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.7599523717690562
svm regress,Valence,video,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.4877142985916307
svm regress,Arousal,video,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5333809480663891
svm regress,Dominance,video,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.956575913731458
svm regress,Liking,video,23.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3034761867062887
svm regress,Valence,video,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3374765186896682
svm regress,Arousal,video,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.6026190589308906
svm regress,Dominance,video,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.7544503048966014
svm regress,Liking,video,24.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5390003366127754
svm regress,Valence,video,25.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.0538132517822194
svm regress,Arousal,video,25.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.4985730341682912
svm regress,Dominance,video,25.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.8513255492316794
svm regress,Liking,video,25.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.504443725512095
svm regress,Valence,video,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1010255586379452
svm regress,Arousal,video,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.4871428529869024
svm regress,Dominance,video,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.5349606322821525
svm regress,Liking,video,26.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.5515487712305402
svm regress,Valence,video,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.2465665774966426
svm regress,Arousal,video,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.4950000063665345
svm regress,Dominance,video,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.378724970400177
svm regress,Liking,video,27.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""linear\""}""",-0.9846155305240959
svm regress,Valence,video,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3736666770806552
svm regress,Arousal,video,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.522401518442272
svm regress,Dominance,video,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.6569024502159095
svm regress,Liking,video,28.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.7458098494560406
svm regress,Valence,video,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.1270098226760343
svm regress,Arousal,video,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.626000665189863
svm regress,Dominance,video,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.3314343073368216
svm regress,Liking,video,29.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.258886755460268
svm regress,Valence,video,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3723333395706236
svm regress,Arousal,video,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3588571611858327
svm regress,Dominance,video,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.0040952314313722
svm regress,Liking,video,30.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.688428875704279
svm regress,Valence,video,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-1.5109665517022266
svm regress,Arousal,video,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.202619047106414
svm regress,Dominance,video,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.225000012708895
svm regress,Liking,video,31.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-2.3378571362458027
svm regress,Valence,video,32.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.3404761986528952
svm regress,Arousal,video,32.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.863095614619084
svm regress,Dominance,video,32.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.770666672980249
svm regress,Liking,video,32.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""rbf\""}""",-2.0132581043964586
svm regress,Valence,video,33.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.0229047777048654
svm regress,Arousal,video,33.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5640476276951
svm regress,Dominance,video,33.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.9778571398108276
svm regress,Liking,video,33.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.5087142851496418
svm regress,Valence,video,34.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.2633333441331152
svm regress,Arousal,video,34.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""sigmoid\""}""",-1.5767066079207221
svm regress,Dominance,video,34.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.673476199383203
svm regress,Liking,video,34.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.7849999971173667
svm regress,Valence,video,35.0,"""{\""C\"": 1, \""gamma\"": 0.0001, \""kernel\"": \""poly\""}""",-1.294952401963652
